conformation_lmdb_key,source_lmdb_key,pdb_id,sequence_length,sequence_sha256,n_conformations,source_disorder_source,source_is_idp,source_disorder_fraction,evidence_tier,exact_disprot_sequence_match,disprot_ids,disprot_accessions,disorder_residues,disorder_fraction,longest_disorder_region,disorder_region_count
00000139,00000139,A0A1Z3GD08,136,e03bbfe2884472a1586e8f281ec2c58d2cef56c8f8b310e09485a2e56bfea0fe,5,ebi_mobidb_lite,True,0.18382352590560913,experimentally_curated_fully_disordered,True,DP01789,A0A1Z3GD08,136,1.0,136,7
00000140,00000140,Q8N6L1,136,44ac17d29f7277ebeca6d34921f74b0bf1cfb373b6b146dcb978e042e912bdb2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000141,00000141,P46779,137,db54e0cc67d4543182067c96386574a9d044f48e1c45eac6c7a394f9fb07e8c6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000142,00000142,A0A1Z3GD05,138,194975a07d292c6ebaa54f199e250fbabe70d42c31cccdc568524f4e97886c08,5,ebi_mobidb_lite,True,0.34057971835136414,experimentally_curated_fully_disordered,True,DP01787,A0A1Z3GD05,138,1.0,138,7
00000143,00000143,P42772,138,5ed6a8a4bcd54823829711c260a5f87c333c80936b1f87bcab7b2cd70410d44a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000144,00000144,O15235,138,b41639f3703a7d412a67d4c0490af69ffa164ab108e6d24303202cc34245ffb8,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000145,00000145,Q8TCE9,139,adf8d4d5461a308c12ab93963b81d30b58a554ce81141439cb4a42312338adbb,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000146,00000146,A0AAI7ZGD2,139,3ee711b4acc021a0bb01ffca8ca1377c5a8f97df0e5037c1f9e3775f3926fbf8,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP04391,A0AAI7ZGD2,28,0.2014388489208633,28,2
00000147,00000147,E1BSW7,139,2065d32ae75eedf14d01b8442756bb06d34c9a4db06c9011261b9b8afc45f644,5,ebi_mobidb_lite,True,0.2949640154838562,experimentally_curated_contains_idr,True,DP02079,E1BSW7,33,0.23741007194244604,33,1
00000148,00000148,P01848,140,89a5ca800630639f757e77e2cb94adfc9a3f191515d773d57d20b978cf40a513,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000149,00000149,P0DI82,140,0526a532f220d3059b952a989020846c327ce87632bf3af30fff30251f78a2cf,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000150,00000150,O75817,140,a1ab6c7c0029fa970d2280bd41f036eab279fc9b1946237d9f32fa79d00fe37a,5,folded,,0.0,experimentally_curated_contains_idr,True,DP02615,O75817,28,0.2,28,1
00000151,00000151,P07737,140,9de700e779fda852223fbbdf9d6b517a5c6cfe574e634ffbeff6e358e7a32301,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000152,00000152,P37840,140,9a06387610edd099466d614941c42a433f444feb6a8f25375bb0b6ad8ec9c6f4,5,ebi_mobidb_lite,True,0.2928571403026581,experimentally_curated_fully_disordered,True,DP00070,P37840,140,1.0,140,12
00000153,00000153,Q86Y39,141,568ba2eeee02ece26f63aaf0660b577e825be64915802292a3c5be349a85d90a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000154,00000154,P53680,142,eb272256c8e4d319612915a6cfd2bab45bdaf1682b2bd8278b8b944a6b7849a3,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000155,00000155,P83876,142,281ef8f8dbce779f1fefd8a18b7d88139cbee34ea1a45862cc4b34fb4fdec01e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000156,00000156,Q9NPJ8,142,6ef9c84e13ac136314d67f357a46087b02ea59ecb3777f67274e1e35695e40d4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000157,00000157,D2JX42,143,9bf5634e948ad08d4d236e094e0f01e7344ba374c606dc5cfb3d8adb0023fd05,5,ebi_mobidb_lite,True,0.23076923191547394,experimentally_curated_fully_disordered,True,DP01786,D2JX42,143,1.0,143,4
00000158,00000158,Q9Y587,144,f007ef177cb66470cb105a28a96b8cabe9313aa6755a0317d2f44b4aad2feadb,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000159,00000159,1QDD,144,cf1cd888faeb25ea7bb6aa587f42b64af2d2c8208ff6fdb824c06250afce3ebd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000160,00000160,O95406,144,8c14069b532e08a2c5019ca3955a88de9db4d8a8dfa6daadaf0f89101488e6fc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000161,00000161,Q9Y547,144,83349d0fb2506a0eb6f53eb52bf19cd183e96231b6cdd87169d953e54bbe8a57,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000162,00000162,Q9P0J0,144,7de81bcead1914a2202f8fd8a33220f32f5d9980c423ace70248697260f2789a,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000163,00000163,P39019,145,a6929136b8ee476972596cf1fcbc6dbb0fbb7d7dcbd458c817e0b867d39c069a,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000164,00000164,Q03393,145,786aa563767b0f49961cd72c56fceec9ba2226e3ec11b8a4509826570cb5dd08,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000165,00000165,D1M863,145,cce74954ec7c4ac67dc1a40682259a35cffb40770943aae83db34f01695aafd0,5,ebi_mobidb_lite,True,0.35862070322036743,experimentally_curated_contains_idr,True,DP03780,D1M863,25,0.1724137931034483,25,1
00000166,00000166,P62841,145,d1eb8ca9961aeeac61ca2ecb0722f6c4ba6dd43d02e715b30790573eac07203f,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000167,00000167,P01034,146,ae318b9c984ac98282b8d8d26efeb80882b188d148dd7cd8f4e5df4c95969d19,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03297,P01034,11,0.07534246575342465,11,2
00000168,00000168,Q8NDC4,146,fee744050fc8896b21802ac7ce01ffa408b7d7fa08c642ef4934d1819a3db622,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000169,00000169,P32320,146,6bac7f2ffc270dc95b451aae54c85ce01ab5e4f15f7ced5e397d76fe1501dea2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000170,00000170,Q9BXW4,147,7980cf610d92130b2c166a007922d6630c4ab54a8bf40944e1d2f981d27f50ac,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03711,Q9BXW4,12,0.08163265306122448,12,1
00000171,00000171,Q96E14,147,4fdcf8922d12a9974529e5c5afb43a6a54f2d6521cec08bd6da11959462a00bb,5,folded,,0.0,experimentally_curated_short_disorder,True,DP02895,Q96E14,16,0.10884353741496598,16,1
00000172,00000172,P51668,147,fcf427cbe5ff04856b1bb5c6ce7a579c99d785d05374b2747a88017e1f5e0c25,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000173,00000173,P69891,147,1fab31d54b6ed8c51ed9346bfffcb549fcea34e238e7f82c4185ee40ee0a68a9,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000174,00000174,Q13404,147,cf674d367854d6476628ce5c3f0fc56d9d45bd4738f21aaaf0fcb3f43a5ed249,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000175,00000175,P02042,147,70a33e374ebbb5b792cfa6778beea2b718afac8eb470b1ee3e64e46bd3101c1e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000176,00000176,P03950,147,909597435fc4ddd2cdcb268302078a46cbb2aaee211ea5d8afe045ac3ff65593,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000177,00000177,P68871,147,9ebf320eb707d71644444fe5006ed58af56a0bf0ec9568eb6a3a65e0e8191465,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000178,00000178,P56851,147,681f190c6d63c129c3bc77ae04569dd076f59556c8f30c3bea6893057503cc92,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000179,00000179,Q04837,148,2113760e4ec69f17cb2c8c2ef47b17a368de16bbb782344f284ede2e49756fcc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000180,00000180,Q9NRP0,149,ad190fb28a00901c9eea8efc86bfa70a9a868da3a6a4da3e3514b851ba60adb2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000181,00000181,Q9NX01,149,f58a2d347f3664830a18b1d029b84edfb459d01ec38307dfbbd7dc7c323ec751,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000182,00000182,Q9BVJ7,150,87d2202274d7020dce21b06888b06f65ff34bcf853b338255d83d3b062087821,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000183,00000183,E9AD06,150,1030d73f977baf7d4f1137a6ba87ea162a11d64884c614fcebc855a3af7c8e69,5,af2_plddt_fallback,True,1.0,experimentally_curated_partially_disordered,True,DP03850,E9AD06,66,0.44,66,1
00000184,00000184,A4C1A5,150,862af2e0ceb86b0f1f1764dccefb847359c0e0d7149a9e588a4bcef6f5cbd7f3,5,ebi_mobidb_lite,True,0.40666666626930237,experimentally_curated_partially_disordered,True,DP01968,A4C1A5,86,0.5733333333333334,86,1
00000185,00000185,A0A078IB52,150,918446de5ce9e98b77e4336ade5fbd83e0a2d6c65ca4e4718e379f7d78f97522,5,ebi_mobidb_lite,True,1.0,experimentally_curated_fully_disordered,True,DP04200,A0A078IB52,150,1.0,150,1
00000186,00000186,P20674,150,2e80bf11dc937ba8b1d34e30ac787b6ade6f530c8d7f949e2cb44d143e73e203,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000187,00000187,Q96B02,151,47e2ed149f28fb0da121a4f41074066a2b9082bc579ad4a2f20ce3a0c4cd3727,5,folded,,0.0,experimentally_curated_short_disorder,True,DP01337,Q96B02,10,0.06622516556291391,10,1
00000188,00000188,A0A1Y0DDB3,151,4d27ac6155881b94e24aad49b0891dd253de6bd9b77726707bfb021ea1b39d8a,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP03615,A0A1Y0DDB3,37,0.24503311258278146,26,2
00000189,00000189,P61916,151,5dab70c3c4bba9e040d3c6244326da671d56ba2c8176fca497bc4d17e33b4068,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000190,00000190,P62277,151,f54dcdf08c1bb1cdf5df8ce547737d6e598b697d4815c2adbf3f3151a0491a07,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000191,00000191,P15531,152,0a05f736b29dbbed80036947282a91d148f76466e220161f4eb923fd44c16765,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000192,00000192,P08700,152,debf464cb74eee024d4aec85ed286cda1e3b9ae5a9768fcf6f4dac58a5ba1bcb,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000193,00000193,Q5J8X5,152,a138b757666af0983a8d9d5b8566982b6b9b6016bffe39f81853808cf75c59ae,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000194,00000194,P61088,152,708d6fc49ddb2bdac919ecf717bcf75265c6dbee24e01771645366fd53169961,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000195,00000195,4R0B,153,6228544622d76bdce911d7f7424431423ef8d4ff4f02d18312f0e5efce8d87f2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000196,00000196,O14933,153,ffd6f30bc4c1c8cd03a9406dedffbaba7ad288dc95a6d3e0b72163dd16bb1ee6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000197,00000197,Q9Y534,153,1a73e5d4cb5e3cb58982fd4bca757e8544640cc94d2ce1f2d8a24f80b452ecf1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000198,00000198,P21145,153,b5ed30f1dad1105402f9cda8bdee6eae224f6f66b9fb394de025ba0f2a600564,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000199,00000199,P05112,153,aaeb8cf7fddcda22e6ae17eda53418fa7713e84f73ee90a47a706d654d4132de,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000200,00000200,P60568,153,e667127c8e1b5595f8cdcba9c81b3a15ee9c5eb1a5db018c3e84839b66318365,5,af2_plddt_fallback,True,1.0,conformational_proxy_only,False,,,0,0.0,0,0
00000201,00000201,Q13021,153,b442a52a7c400ad4aa3bb94d971265726f934e656f3db0d09f8113978f8a7984,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000202,00000202,Q9NX24,153,d6ee5cd74bf0486420e32bbe8510aa64651d332ddc2d01ee3752760973d7add7,5,folded,,0.0,experimentally_curated_contains_idr,True,DP04252,Q9NX24,22,0.1437908496732026,22,1
00000203,00000203,P00441,154,c56903dca972575883387736442f68a5206604d08604ddeb8dbc2e3f25a9f76d,5,folded,,0.0,experimentally_curated_short_disorder,True,DP00652,P00441,26,0.16883116883116883,16,2
00000204,00000204,P68036,154,2efbdf5de663979bb82829a050efd027644040303b95d571caa5d39e809b644b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000205,00000205,Q96PC3,154,be6248af2faedac45e5ad79002a711549b7ef8e4ded01aa5a733542bf9df4a52,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000206,00000206,Q99471,154,43ab2c6c68cfc65de2cf87ba188f807a850286399e6e15606208e2df43fe2ae7,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000207,00000207,P27449,155,ced00862aaaf78f3139591a5a6bae3f17d2deaefb333c9b830ac489b44c839e1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000208,00000208,A1KVD0,155,316a93d119d2f9b1dde73bb8cba127f9e085f69fbac7feed31b8b94e3bfd7c41,5,af2_plddt_fallback,True,1.0,experimentally_curated_short_disorder,True,DP03583,A1KVD0,13,0.08387096774193549,13,1
00000209,00000209,Q9UBH0,155,2f4bf5eba96080ac50123d128dbdcfda305621807b4d9036bf85ebde0b2bd474,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000210,00000210,D6PZY5,156,700d5f51f2ef9248de23bfdd1ab489e07d5b79c8113b5a05a08e4a2f670cbacf,5,ebi_mobidb_lite,True,0.5769230723381042,experimentally_curated_partially_disordered,True,DP01553,D6PZY5,71,0.4551282051282051,71,1
00000211,00000211,P07998,156,ef99ddc96efe16fcbd46d0a92826cb22f176371dc0255f212fae6b672dc79d06,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000212,00000212,O95807,157,6fa1c9aaca811b7c4e51990f4ff9865178313e04831c39b63fc9863859643f43,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000213,00000213,Q9UHA7,158,af3552547426e9cc6e77ccf7009b64c2c0c67fcad676ea6cdf46f3d2b634f9ed,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000214,00000214,P61966,158,a4412e17591487b36e26daa44705d9a3cb1281eb3bbc1306343d13adcb0213a8,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000215,00000215,P62280,158,2a536d9bb8c18c590b8c2cc99bf26360e3ddeb9679d4711267e2234d8d354108,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000216,00000216,P78543,158,b40649dd1bbb5fd7a96f3c5b0a69b6a40fddcd7390314a2051d26a026d214f57,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000217,00000217,P24666,158,be45c56b8013a63910901092f6632668245c4213cac89407b891c25e7721ba0e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000218,00000218,Q86SZ2,158,243514622fbf5793c1cda40f23ef243d63c888a1bd4ce39ee0286fa99e8b1124,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000219,00000219,O14521,159,c7fa6ef9b8c757efcb29df4283bb3859b3b3f5235e9c94b266d039cd3b78211e,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000220,00000220,Q01453,160,ee94995b827178fca16d1229d0d31460dcb47aba059fe1bbc3bcad028f8f8827,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000221,00000221,Q6PI25,160,5b43747fbbfc2fce49fd39c03374757dfba2a440e212b83d6b8301015d2bb6fc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000222,00000222,Q9Y6Y9,160,cc6051cc087ee7754ce05ac28b3e20fc0ba4908ece9a5f529acfbd9a9a5b1314,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000223,00000223,C6ECL5,161,90f55f7815f1b43d1196fa025efd3e587d625528ee22ef2865e5273cdb828267,5,ebi_mobidb_lite,True,0.13664595782756805,experimentally_curated_contains_idr,True,DP02077,C6ECL5,47,0.2919254658385093,29,2
00000224,00000224,P20292,161,79c4fb50b32b27208d2466d10cdcab1cde6127125a76a5a1aecc5fcbb8e2148c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000225,00000225,P10153,161,6a5979cb1af1d425acb2423496ad3ed7d357552b2732245d3732fa9c6b3ec38b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000226,00000226,Q8TDP1,164,05e64ba6494a89fd17fcd5e5c93700a07fb63f2b0b3adf32991112817a84ffa6,5,folded,,0.0,experimentally_curated_contains_idr,True,DP03907,Q8TDP1,44,0.2682926829268293,31,3
00000227,00000227,Q9UKJ5,165,9c59af5348ba0dd8c218a4b727b4044a080dddb36e901045fbcaaad72f129380,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000228,00000228,Q16617,165,f93a972acffe2ad82f26bc18fc91554588e609715a63e56f63a3fe82d55206ee,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000229,00000229,P62937,165,71376b3a50a1cc063e09d51d93e09c4aacc3b77edd60a922db188157a62b0de4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000230,00000230,Q13405,166,96b6b14d746a301d45774e573bd2dd934e4e68c554a1d93a18c1cb367416da5b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000231,00000231,P05451,166,81b270b6fbebcf3b6fbe56ae82b20fa46b3f5741d1c29df399143edf5b6edaa7,5,folded,,0.0,experimentally_curated_short_disorder,True,DP03229,P05451,13,0.0783132530120482,13,3
00000232,00000232,P48304,166,c3a645fbaa990c47fde156e2b3b289bf2eb2067a8a6064dc57f60eada26a32a2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000233,00000233,Q99757,166,b1dff3a3522626f0539ff0d024c13acbbb7f88791d3428f250d4f2346c5a93e1,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000234,00000234,Q9Y281,166,389b21e2c93c038aa7e948c849503b063770d3e67aa60223240c7081a60b6a98,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000235,00000235,P55273,166,9bf5bb119e587780bb52c1b82f64256c7f7d10bc1652db37aa89df47b555466c,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000236,00000236,E7CC86,166,e712d3f36ab8daeda88066e638dff606f6062d949ebe0ecf4808080cd5064605,5,af2_plddt_fallback,True,1.0,experimentally_curated_contains_idr,True,DP04165,E7CC86,20,0.12048192771084337,20,1
00000237,00000237,P41159,167,84cc1cdb6290c5a4711c26ba610b2eea7a9883c5f8628fe49fc93a77cd6042e6,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000238,00000238,P54851,167,02faa084e1e4a51f3086bbb6c18886c3a08ac45cf8b26198596957fa6c9d36cd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000239,00000239,Q8NHV5,167,884cea710a08deab1e980f38a0121555c0ddcf3824eaecd35a9927b5725413ea,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000240,00000240,P30049,168,7fd07631fa419cc11ea89fa2940a035c6e0c1689719703ba7953c93061ca4416,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000241,00000241,Q6ICB0,168,e1ddbfad76ffafe571f6b6b658879276cf6bf537da395a987e00afadf3df9580,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000242,00000242,Q92934,168,714a24434b02fc2e522a17668112b15546853e551c25e5ae45e91625d8aab59f,5,ebi_mobidb_lite,True,0.75,prediction_only_disorder,False,,,0,0.0,0,0
00000243,00000243,Q99643,169,e405fd3a3ef0a709d40dabbcf70974e01dd63576243710889db16eee64c06559,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000244,00000244,P62253,170,cb91e3786b655e1b5e29e6a598399efc2602eb9df37bedfc09cc2b2df8bd5789,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000245,00000245,P63098,170,92f6a360fad8f02d816c5f321ba13dc7f5dad0f59e934ad4c0d80349806b495a,5,folded,,0.0,experimentally_curated_short_disorder,True,DP00565,P63098,26,0.15294117647058825,14,2
00000246,00000246,A0A2V2WGW5,170,7ddc2d92e1fd9cfaeccfdc14c1024e599b8542d77356a45d121a181052758ec6,5,ebi_mobidb_lite,True,0.14705882966518402,experimentally_curated_short_disorder,True,DP03899,A0A2V2WGW5,19,0.11176470588235295,19,1
00000247,00000247,Q9NPH9,171,056fd5c2279dcff86c87114e19fd31f2e46d78ac9e190a2653a2fd55f5d41a7b,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000248,00000248,P62324,171,1e9526ca894434be7721dda38a40110eaaf1a35db5dad9f823942fc671009c41,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000249,00000249,Q86Y78,171,ab1438c0632fb3ac7eb85e5cb52eec4ae019853e493842237c413d184ed56d02,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000250,00000250,Q96DA0,172,b50e8f86035e60b3864a1d14dc4998806d2420b7e92e1cab7a3386e42434e663,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000251,00000251,A0A2K8FR49,172,b3d05cbb5aa08dde3b61f6dcf73fb915c4d7ff7fa5adff9f0ac4123180fa56d5,5,ebi_mobidb_lite,True,1.0,experimentally_curated_fully_disordered,True,DP01945,A0A2K8FR49,172,1.0,172,2
00000252,00000252,P51970,172,ba1a72a85a48a2bbc985402740b9cf958086f7022788f09087606c58d89963e2,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000253,00000253,O96000,172,a99a2f7dcc57e13ae23b4f6218000cf6419750b5175cd74a3f21fb65210b5bfd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000254,00000254,P62487,172,b34ccf4be38dfe0eef956880c189a1de0e74db1de145eaf43853d62ac5f61f36,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000255,00000255,O95881,172,cc35730f8a97f3dfb7a2aa0d702a9fdbcb27e74db435e45540042b37be363c64,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000256,00000256,P55344,173,f3d65779efd85088749148593eb5e2a28c6f02af5a43eb01a7b77896b44267d4,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000257,00000257,O75365,173,ffe5f9c96177a04fce8b1622f86a45efb18728ff5a4737871e8eb886a31660c8,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000258,00000258,O43598,174,b0e77e7b85abffe2b46744acfa2c8ef6ebd3aaab9c5e0cf4b25b4fb288920d03,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000259,00000259,P03923,174,cc0f94fbb559b19cab3f5d444f7624f0a029cf232ac9bbf8d0d081d14f0b3705,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000260,00000260,P02792,175,dc4a731b82ce8937bd389ed4214763b8859d3b5f44b224dbdae7548a6f9ada48,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000261,00000261,Q06141,175,77f442919756f70ff47ff9909da185e26bd25cfa1633a8907c3da0ec31992062,5,folded,False,0.0,experimentally_curated_short_disorder,True,DP03314,Q06141,11,0.06285714285714286,11,3
00000262,00000262,Q16548,175,fe76404c5e0db4b161b830fbcbffabe5f6574550ded0cfdf7f3c45837c165164,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000263,00000263,Q9Y3C4,175,12a69c6bc91f51fbd2ab73f57d45e530b6a1263433356680fecbdd029d6ffa5b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000264,00000264,Q6UW15,175,5f1948bc872cfca3c7a57f1c66aaa054d4a3c5e975a8e127dbbc0cb417bb90ad,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000265,00000265,P39210,176,34cac9e1ffbe1351f264f77cfc903d73e3e44145de5bb44dd35c9fe6b0bf4aa3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000266,00000266,Q5BJF2,176,0cf62e1ccb94abd03e5adae50ca58b2b43690058c5cc6e176c4650e6c4f083e0,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000267,00000267,P18510,177,3f4e92693f44ad0a85ecc8837de3c19e19d0b016438a4f4d3b8fc00f8ee884cc,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000268,00000268,P32321,178,67c8aba04170e4624d71b16230872755eebb0fe1eb54bcd4c566de7f2d936af3,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000269,00000269,A0A5B9,178,cad090af27dd0569c2ebc7154eaec7d32c70fbf3a13139927e5b82d10c920eec,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000270,00000270,P22301,178,6e718bfe44d9eeac1e5299f4a819ce7f7b315f192593265d7a0205b203dc78ef,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000271,00000271,P61599,178,c05131fe3bb9c71b11b50e0ee207a4f4a450c34554bcaa12fb30b758c08f446a,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000272,00000272,O00762,179,2f2bc4476a0475f602e2eed61ba8f2498587939691e5de616abf98cce373f8de,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000273,00000273,Q9Y3E5,179,6c72662ea787f40e68c54ea1e2adc1e035aa94d5051a6ea60904678ec23a5454,5,folded,False,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000274,00000274,Q9Y6M9,179,5e061664b447ba9c515c427f5a41c12ab643f74ba5a556dfb22d9b6928d895bd,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000275,00000275,K9M1U5,179,217c64713040dcffed7301b330ffc55f7987b2de832e55083328372705d64145,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000276,00000276,Q13241,179,5a167a0609732e759de6e4e1d9380211e68abe994de99368815758805ad1a335,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000277,00000277,P57771,180,debc8a0f7639de0375a8c3f4eb9e1208ab1ef2ceb7aaa319921b926316ea670b,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
00000278,00000278,P09466,180,03db67f5ccc79c0e88a87b9fdc01ec13c77bffc83aa5944fe068a493e8a05eeb,5,folded,,0.0,no_disorder_evidence,False,,,0,0.0,0,0
